"Name of restaurant","City","Country Code","Day of week","Start Time Hour","Start Time Minute","End time Hour","End Time Minute"
"800 Degrees","Las Vegas","US","0.0","11","00","02","00"
"800 Degrees","Las Vegas","US","0.0","11","00","02","00"
"800 Degrees","Las Vegas","US","0.0","11","00","02","00"
"888 Chinese Restaurant","Houston","US","0.0","10","00","23","00"
"888 Chinese Restaurant","Houston","US","0.0","10","00","23","00"
"888 Chinese Restaurant","Houston","US","0.0","10","00","23","00"
"888 Chinese Restaurant","Houston","US","0.0","10","00","23","00"
"888 Chinese Restaurant","Houston","US","0.0","10","00","23","00"
"888 Chinese Restaurant","Houston","US","0.0","11","00","00","00"
"888 Chinese Restaurant","Houston","US","0.0","11","00","00","00"
"8Bit","Melbourne","AU","0.0","11","00","23","00"
"8Bit","Melbourne","AU","0.0","11","00","23","00"
"8Bit","Melbourne","AU","0.0","11","00","23","00"
"8Bit","Melbourne","AU","0.0","11","00","23","00"
"8Bit","Melbourne","AU","0.0","11","00","23","00"
"8Bit","Melbourne","AU","0.0","11","00","23","00"
"8Bit","Melbourne","AU","0.0","11","00","23","00"
"8Elements Perfect Indian Cuisine","San Jose","US","0.0","11","30","22","00"
"8Elements Perfect Indian Cuisine","San Jose","US","0.0","11","30","22","00"
"8Elements Perfect Indian Cuisine","San Jose","US","0.0","11","30","22","00"
"8Elements Perfect Indian Cuisine","San Jose","US","0.0","11","30","22","00"
"8Elements Perfect Indian Cuisine","San Jose","US","0.0","11","30","22","30"
"8Elements Perfect Indian Cuisine","San Jose","US","0.0","11","30","22","30"
"8Elements Perfect Indian Cuisine","San Jose","US","0.0","11","30","22","00"
"8oz Burger & Co","Seattle","US","0.0","11","30","23","00"
"8oz Burger & Co","Seattle","US","0.0","11","30","23","00"
"8oz Burger & Co","Seattle","US","0.0","11","30","23","00"
"8oz Burger & Co","Seattle","US","0.0","11","30","23","00"
"8oz Burger & Co","Seattle","US","0.0","11","30","00","00"
"8oz Burger & Co","Seattle","US","0.0","11","30","00","00"
"8oz Burger & Co","Seattle","US","0.0","11","30","22","00"
"90 Miles Cuban Café","Chicago","US","0.0","10","00","22","00"
"90 Miles Cuban Café","Chicago","US","0.0","10","00","22","00"
"90 Miles Cuban Café","Chicago","US","0.0","10","00","22","00"
"90 Miles Cuban Café","Chicago","US","0.0","10","00","22","00"
"90 Miles Cuban Café","Chicago","US","0.0","10","00","23","00"
"90 Miles Cuban Café","Chicago","US","0.0","10","00","23","00"
"90 Miles Cuban Café","Chicago","US","0.0","10","00","22","00"
"90 Secondi","Melbourne","AU","0.0","07","30","17","00"
"90 Secondi","Melbourne","AU","0.0","07","30","17","00"
"90 Secondi","Melbourne","AU","0.0","07","30","17","00"
"90 Secondi","Melbourne","AU","0.0","07","30","00","00"
"90 Secondi","Melbourne","AU","0.0","07","30","00","00"
"90 Secondi","Melbourne","AU","0.0","18","00","00","00"
"A 2nd Cup","Houston","US","0.0","07","00","22","00"
"A 2nd Cup","Houston","US","0.0","07","00","22","00"
"A 2nd Cup","Houston","US","0.0","07","00","22","00"
"A 2nd Cup","Houston","US","0.0","07","00","22","00"
"A 2nd Cup","Houston","US","0.0","07","00","22","00"
"A 2nd Cup","Houston","US","0.0","07","00","22","00"
"A 2nd Cup","Houston","US","0.0","07","00","17","00"
"A & L Ham Palace","Detroit","US","none","none","none","none","none"
"A & L Ham Palace","Detroit","US","none","none","none","none","none"
"A & L Ham Palace","Detroit","US","none","none","none","none","none"
"A & L Ham Palace","Detroit","US","none","none","none","none","none"
"A Baked Joint","Washington","US","0.0","07","00","20","00"
"A Baked Joint","Washington","US","0.0","07","00","21","00"
"A Baked Joint","Washington","US","0.0","07","00","20","00"
"A Baked Joint","Washington","US","0.0","07","00","20","00"
"A Baked Joint","Washington","US","0.0","07","00","21","00"
"A Baked Joint","Washington","US","0.0","08","00","20","00"
"A Baked Joint","Washington","US","0.0","08","00","20","00"
"A Bite of Wyoming","San Jose","US","0.0","05","30","14","00"
"A Bite of Wyoming","San Jose","US","0.0","05","30","14","00"
"A Bite of Wyoming","San Jose","US","0.0","05","30","14","00"
"A Bite of Wyoming","San Jose","US","0.0","05","30","14","00"
"A Bite of Wyoming","San Jose","US","0.0","05","30","14","00"
"A Bite of Wyoming","San Jose","US","0.0","06","00","14","00"
"A Bite of Wyoming","San Jose","US","0.0","07","00","14","00"
"A Bite To Eat A Drink As Well","Chifley","AU","none","none","none","none","none"
"A Bite To Eat A Drink As Well","Chifley","AU","none","none","none","none","none"
"A Bite To Eat A Drink As Well","Chifley","AU","none","none","none","none","none"
"A Bite To Eat A Drink As Well","Chifley","AU","none","none","none","none","none"
"A Fish Called Inglewood","Inglewood","AU","0.0","17","00","00","00"
"A Fish Called Inglewood","Inglewood","AU","0.0","17","00","00","00"
"A Fish Called Inglewood","Inglewood","AU","0.0","17","00","00","00"
"A Fish Called Inglewood","Inglewood","AU","0.0","17","00","00","00"
"A Fish Called Inglewood","Inglewood","AU","0.0","17","00","00","00"
"A Fish Called Inglewood","Inglewood","AU","0.0","17","00","00","00"
"A Slice of New York","San Jose","US","0.0","11","00","00","00"
"A Slice of New York","San Jose","US","0.0","11","00","00","00"
"A Slice of New York","San Jose","US","0.0","11","00","00","00"
"A Slice of New York","San Jose","US","0.0","11","00","00","00"
"A Slice of New York","San Jose","US","0.0","11","00","00","00"
"A Slice of New York","San Jose","US","0.0","12","30","00","00"
"A25","Melbourne","AU","0.0","07","30","22","00"
"A25","Melbourne","AU","0.0","07","30","22","00"
"A25","Melbourne","AU","0.0","07","30","22","00"
"A25","Melbourne","AU","0.0","07","30","22","00"
"A25","Melbourne","AU","0.0","07","30","22","00"
"A25","Melbourne","AU","0.0","07","30","22","00"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","11","00","21","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","11","00","14","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","17","00","21","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","11","00","14","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","17","00","21","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","11","00","14","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","17","00","21","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","11","00","14","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","17","00","21","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","11","00","21","30"
"Aamaya Indian Restaurant","Brisbane","AU","0.0","11","00","21","30"
"Abb Air","Sydney","AU","0.0","11","00","01","00"
"Abb Air","Sydney","AU","0.0","11","00","01","00"
"Abb Air","Sydney","AU","0.0","11","00","01","00"
"Abb Air","Sydney","AU","0.0","11","00","01","00"
"Abb Air","Sydney","AU","0.0","11","00","01","00"
"Abb Air","Sydney","AU","0.0","11","00","01","00"
"Abb Air","Sydney","AU","0.0","11","00","01","00"
"Abby Lane Food & Spirits","Boston","US","0.0","11","30","02","00"
"Abby Lane Food & Spirits","Boston","US","0.0","11","30","02","00"
"Abby Lane Food & Spirits","Boston","US","0.0","11","30","02","00"
"Abby Lane Food & Spirits","Boston","US","0.0","11","30","02","00"
"Abby Lane Food & Spirits","Boston","US","0.0","11","30","02","00"
"Abby Lane Food & Spirits","Boston","US","0.0","11","30","02","00"
"Abby Lane Food & Spirits","Boston","US","0.0","11","30","02","00"
"ABC Kitchen","New York","US","0.0","12","00","15","00"
"ABC Kitchen","New York","US","0.0","17","30","22","30"
"ABC Kitchen","New York","US","0.0","12","00","15","00"
"ABC Kitchen","New York","US","0.0","17","30","22","30"
"ABC Kitchen","New York","US","0.0","12","00","15","00"
"ABC Kitchen","New York","US","0.0","17","30","22","30"
"ABC Kitchen","New York","US","0.0","12","00","15","00"
"ABC Kitchen","New York","US","0.0","17","30","23","00"
"ABC Kitchen","New York","US","0.0","12","00","15","00"
"ABC Kitchen","New York","US","0.0","17","30","23","30"
"ABC Kitchen","New York","US","0.0","11","00","15","00"
"ABC Kitchen","New York","US","0.0","17","30","23","30"
"ABC Kitchen","New York","US","0.0","11","00","15","00"
"ABC Kitchen","New York","US","0.0","17","30","22","00"
"Abe & Louie's","Boston","US","0.0","11","30","23","00"
"Abe & Louie's","Boston","US","0.0","11","30","23","00"
"Abe & Louie's","Boston","US","0.0","11","30","23","00"
"Abe & Louie's","Boston","US","0.0","11","30","23","00"
"Abe & Louie's","Boston","US","0.0","11","30","00","00"
"Abe & Louie's","Boston","US","0.0","11","00","00","00"
"Abe & Louie's","Boston","US","0.0","11","00","23","00"
"Abell's Kopi Tiam","Manuka","AU","none","none","none","none","none"
"Abell's Kopi Tiam","Manuka","AU","none","none","none","none","none"
"Abell's Kopi Tiam","Manuka","AU","none","none","none","none","none"
"Abell's Kopi Tiam","Manuka","AU","none","none","none","none","none"
"Abeno Too","London","GB","0.0","12","00","23","00"
"Abeno Too","London","GB","0.0","12","00","23","00"
"Abeno Too","London","GB","0.0","12","00","23","00"
"Abeno Too","London","GB","0.0","12","00","23","00"
"Abeno Too","London","GB","0.0","12","00","23","00"
"Abeno Too","London","GB","0.0","12","00","23","00"
"Abeno Too","London","GB","0.0","12","00","22","00"
"Aboil Cafe","Washington","US","0.0","08","00","11","00"
"Aboil Cafe","Washington","US","0.0","08","00","13","00"
"Aboil Cafe","Washington","US","0.0","08","00","13","00"
"Aboil Cafe","Washington","US","0.0","08","00","13","00"
"Aboil Cafe","Washington","US","0.0","08","00","13","00"
"Aboil Cafe","Washington","US","0.0","09","00","13","00"
"Aboil Cafe","Washington","US","0.0","10","00","13","00"
"Abu Zaad","London","GB","0.0","09","00","23","00"
"Abu Zaad","London","GB","0.0","09","00","23","00"
"Abu Zaad","London","GB","0.0","09","00","23","00"
"Abu Zaad","London","GB","0.0","09","00","23","00"
"Abu Zaad","London","GB","0.0","09","00","23","00"
"Abu Zaad","London","GB","0.0","09","00","23","00"
"Abu Zaad","London","GB","0.0","09","00","23","00"
"Abuela's Tacos","Las Vegas","US","0.0","09","00","20","00"
"Abuela's Tacos","Las Vegas","US","0.0","09","00","20","00"
"Abuela's Tacos","Las Vegas","US","0.0","09","00","20","00"
"Abuela's Tacos","Las Vegas","US","0.0","09","00","20","00"
"Abuela's Tacos","Las Vegas","US","0.0","09","00","21","00"
"Abuela's Tacos","Las Vegas","US","0.0","09","00","21","00"
"Abuela's Tacos","Las Vegas","US","0.0","09","00","19","00"
"Acero","Denver","US","0.0","15","00","22","00"
"Acero","Denver","US","0.0","15","00","22","00"
"Acero","Denver","US","0.0","15","00","22","00"
"Acero","Denver","US","0.0","15","00","22","00"
"Acero","Denver","US","0.0","15","00","22","00"
"Acero","Denver","US","0.0","11","00","22","00"
"Acero","Denver","US","0.0","11","00","22","00"
"ACMI Cafe & Bar","Melbourne","AU","0.0","08","30","00","00"
"ACMI Cafe & Bar","Melbourne","AU","0.0","08","30","00","00"
"ACMI Cafe & Bar","Melbourne","AU","0.0","08","30","00","00"
"ACMI Cafe & Bar","Melbourne","AU","0.0","08","30","00","00"
"ACMI Cafe & Bar","Melbourne","AU","0.0","08","30","00","00"
"ACMI Cafe & Bar","Melbourne","AU","0.0","09","30","00","00"
"ACMI Cafe & Bar","Melbourne","AU","0.0","10","00","00","00"
"Ad Lib","Glasgow","GB","0.0","11","00","00","00"
"Ad Lib","Glasgow","GB","0.0","11","00","00","00"
"Ad Lib","Glasgow","GB","0.0","11","00","00","00"
"Ad Lib","Glasgow","GB","0.0","11","00","00","00"
"Ad Lib","Glasgow","GB","0.0","11","00","02","00"
"Ad Lib","Glasgow","GB","0.0","11","00","02","00"
"Ad Lib","Glasgow","GB","0.0","11","00","02","00"
"Adair Kitchen","Houston","US","0.0","07","00","22","00"
"Adair Kitchen","Houston","US","0.0","07","00","22","00"
"Adair Kitchen","Houston","US","0.0","07","00","22","00"
"Adair Kitchen","Houston","US","0.0","07","00","22","00"
"Adair Kitchen","Houston","US","0.0","07","00","22","00"
"Adair Kitchen","Houston","US","0.0","08","00","22","00"
"Adair Kitchen","Houston","US","0.0","08","00","21","00"
"Adam's Cafe","Liverpool","GB","none","none","none","none","none"
"Adam's Cafe","Liverpool","GB","none","none","none","none","none"
"Adam's Cafe","Liverpool","GB","none","none","none","none","none"
"Adam's Cafe","Liverpool","GB","none","none","none","none","none"
"Addie's Thai Cafe","London","GB","0.0","12","00","15","00"
"Addie's Thai Cafe","London","GB","0.0","18","00","23","00"
"Addie's Thai Cafe","London","GB","0.0","12","00","15","00"
"Addie's Thai Cafe","London","GB","0.0","18","00","23","00"
"Addie's Thai Cafe","London","GB","0.0","12","00","15","00"
"Addie's Thai Cafe","London","GB","0.0","18","00","23","00"
"Addie's Thai Cafe","London","GB","0.0","12","00","15","00"
"Addie's Thai Cafe","London","GB","0.0","18","00","23","00"
"Addie's Thai Cafe","London","GB","0.0","12","00","15","00"
"Addie's Thai Cafe","London","GB","0.0","18","00","23","00"
"Addie's Thai Cafe","London","GB","0.0","18","00","23","00"
"Addie's Thai Cafe","London","GB","0.0","18","00","22","30"
"Adela's Italian","Phoenix","US","0.0","11","00","21","00"
"Adela's Italian","Phoenix","US","0.0","11","00","21","00"
"Adela's Italian","Phoenix","US","0.0","11","00","21","00"
"Adela's Italian","Phoenix","US","0.0","11","00","21","00"
"Adela's Italian","Phoenix","US","0.0","11","00","22","00"
"Adela's Italian","Phoenix","US","0.0","14","00","22","00"
"Adela's Italian","Phoenix","US","0.0","14","00","21","00"
"Adelitas Cocina y Cantina","Denver","US","0.0","11","00","22","00"
"Adelitas Cocina y Cantina","Denver","US","0.0","11","00","23","00"
"Adelitas Cocina y Cantina","Denver","US","0.0","11","00","23","00"
"Adelitas Cocina y Cantina","Denver","US","0.0","11","00","23","00"
"Adelitas Cocina y Cantina","Denver","US","0.0","11","00","23","00"
"Adelitas Cocina y Cantina","Denver","US","0.0","10","00","23","00"
"Adelitas Cocina y Cantina","Denver","US","0.0","10","00","22","00"
"Adelita's Taqueria","San Jose","US","0.0","09","00","21","30"
"Adelita's Taqueria","San Jose","US","0.0","09","00","21","30"
"Adelita's Taqueria","San Jose","US","0.0","09","00","21","30"
"Adelita's Taqueria","San Jose","US","0.0","09","00","21","30"
"Adelita's Taqueria","San Jose","US","0.0","09","00","22","00"
"Adelita's Taqueria","San Jose","US","0.0","09","00","22","00"
"Adelita's Taqueria","San Jose","US","0.0","09","00","21","30"
"Adelphi Grill","Perth","AU","0.0","11","30","21","30"
"Adelphi Grill","Perth","AU","0.0","11","30","21","30"
"Adelphi Grill","Perth","AU","0.0","11","30","21","30"
"Adelphi Grill","Perth","AU","0.0","11","30","21","30"
"Adelphi Grill","Perth","AU","0.0","11","30","21","30"
"Adelphi Grill","Perth","AU","0.0","11","30","21","30"
"Adelphi Grill","Perth","AU","0.0","11","30","21","30"
"Admiral Codrington","London","GB","0.0","11","30","23","00"
"Admiral Codrington","London","GB","0.0","11","30","23","00"
"Admiral Codrington","London","GB","0.0","11","30","00","00"
"Admiral Codrington","London","GB","0.0","11","30","00","00"
"Admiral Codrington","London","GB","0.0","11","30","01","00"
"Admiral Codrington","London","GB","0.0","11","30","01","00"
"Admiral Codrington","London","GB","0.0","12","00","22","30"
"Adobo Dragon","Phoenix","US","0.0","11","00","21","00"
"Adobo Dragon","Phoenix","US","0.0","11","00","21","00"
"Adobo Dragon","Phoenix","US","0.0","11","00","21","00"
"Adobo Dragon","Phoenix","US","0.0","11","00","21","00"
"Adobo Dragon","Phoenix","US","0.0","11","00","22","00"
"Adobo Dragon","Phoenix","US","0.0","11","00","22","00"
"Adobo Dragon","Phoenix","US","0.0","11","00","20","00"
"Aero Cafe & Bar","Sydney","AU","0.0","08","00","23","00"
"Aero Cafe & Bar","Sydney","AU","0.0","08","00","23","00"
"Aero Cafe & Bar","Sydney","AU","0.0","08","00","23","00"
"Aero Cafe & Bar","Sydney","AU","0.0","08","00","23","00"
"Aero Cafe & Bar","Sydney","AU","0.0","08","00","23","00"
"Aero Cafe & Bar","Sydney","AU","0.0","10","00","23","00"
"Aero Cafe & Bar","Sydney","AU","0.0","10","00","22","00"
"Affogato","Melbourne","AU","0.0","07","00","15","30"
"Affogato","Melbourne","AU","0.0","07","00","15","30"
"Affogato","Melbourne","AU","0.0","07","00","15","30"
"Affogato","Melbourne","AU","0.0","07","00","15","30"
"Affogato","Melbourne","AU","0.0","07","30","16","00"
"Affogato","Melbourne","AU","0.0","07","30","16","00"
"Afghan Express","Houston","US","0.0","11","30","23","00"
"Afghan Express","Houston","US","0.0","11","00","23","00"
"Afghan Express","Houston","US","0.0","11","00","22","00"
"Afghan Express","Houston","US","0.0","11","00","23","00"
"Afghan Express","Houston","US","0.0","11","00","23","00"
"Afghan Express","Houston","US","0.0","11","00","23","00"
"Afghan Express","Houston","US","0.0","11","00","22","00"
"African Kitchen Gallery","London","GB","none","none","none","none","none"
"African Kitchen Gallery","London","GB","none","none","none","none","none"
"African Kitchen Gallery","London","GB","none","none","none","none","none"
"African Kitchen Gallery","London","GB","none","none","none","none","none"
"Agave Mexican Grill","San Jose","US","0.0","10","00","21","00"
"Agave Mexican Grill","San Jose","US","0.0","10","00","21","00"
"Agave Mexican Grill","San Jose","US","0.0","10","00","21","00"
"Agave Mexican Grill","San Jose","US","0.0","10","00","21","00"
"Agave Mexican Grill","San Jose","US","0.0","10","00","20","00"
